Airline,AirlineID,SourceIATA,SourceAirportID,DestinationIATA,DestinationAirportID,Codeshare,Stops,Equipment,SourceCity,DestinationCity
AR,412,AEP,2442,ASU,2699,,0,737,Buenos Aires,Asuncion
AR,412,AEP,2442,BHI,2501,,0,737,Buenos Aires,Bahia Blanca
AR,412,AEP,2442,BRC,2513,,0,737,Buenos Aires,San Carlos De Bariloche
AR,412,AEP,2442,COR,2443,,0,737,Buenos Aires,Cordoba
AR,412,AEP,2442,CPC,2517,Y,0,E90,Buenos Aires,San Martin Des Andes
AR,412,AEP,2442,CRD,2487,,0,737,Buenos Aires,Comodoro Rivadavia
AR,412,AEP,2442,CTC,2455,Y,0,E90,Buenos Aires,Catamarca
AR,412,AEP,2442,CWB,2545,Y,0,E90,Buenos Aires,Curitiba
AR,412,AEP,2442,EQS,2488,Y,0,E90,Buenos Aires,Esquel
AR,412,AEP,2442,FLN,2555,,0,737,Buenos Aires,Florianopolis
AR,412,AEP,2442,FMA,2470,Y,0,E90,Buenos Aires,Formosa
AR,412,AEP,2442,FTE,4061,,0,737,Buenos Aires,El Calafate
AR,412,AEP,2442,GIG,2560,,0,737,Buenos Aires,Rio De Janeiro
AR,412,AEP,2442,GRU,2564,,0,737,Buenos Aires,Sao Paulo
AR,412,AEP,2442,IGR,2471,,0,737,Buenos Aires,Iguazu Falls
AR,412,AEP,2442,IRJ,2458,Y,0,E90,Buenos Aires,La Rioja
AR,412,AEP,2442,JUJ,2477,,0,737,Buenos Aires,Jujuy
AR,412,AEP,2442,LUQ,2467,Y,0,E90,Buenos Aires,San Luis
AR,412,AEP,2442,MDQ,2508,,0,737,Buenos Aires,Mar Del Plata
AR,412,AEP,2442,MDZ,2452,,0,737,Buenos Aires,Mendoza
AR,412,AEP,2442,MVD,2816,,0,737,Buenos Aires,Montevideo
AR,412,AEP,2442,NQN,2509,,0,737,Buenos Aires,Neuquen
AR,412,AEP,2442,PDP,6777,Y,0,E90,Buenos Aires,Punta del Este
AR,412,AEP,2442,POA,2599,,0,737,Buenos Aires,Porto Alegre
AR,412,AEP,2442,PRA,2439,Y,0,E90,Buenos Aires,Parana
AR,412,AEP,2442,PSS,2474,,0,737,Buenos Aires,Posadas
AR,412,AEP,2442,REL,2490,,0,737,Buenos Aires,Trelew
AR,412,AEP,2442,RES,2469,,0,737,Buenos Aires,Resistencia
AR,412,AEP,2442,RGA,2495,,0,737,Buenos Aires,Rio Grande
AR,412,AEP,2442,RGL,2496,,0,737,Buenos Aires,Rio Gallegos
AR,412,AEP,2442,RHD,8914,Y,0,E90,Buenos Aires,Rio Hondo
AR,412,AEP,2442,ROS,2440,Y,0,E90,Buenos Aires,Rosario
AR,412,AEP,2442,RSA,2512,Y,0,E90,Buenos Aires,Santa Rosa
AR,412,AEP,2442,SCL,2650,,0,737,Buenos Aires,Santiago
AR,412,AEP,2442,SDE,2456,,0,737,Buenos Aires,Santiago Del Estero
AR,412,AEP,2442,SFN,2441,Y,0,E90,Buenos Aires,Santa Fe
AR,412,AEP,2442,SLA,2476,,0,737,Buenos Aires,Salta
AR,412,AEP,2442,TUC,2460,,0,737,Buenos Aires,Tucuman
AR,412,AEP,2442,UAQ,2461,,0,737,Buenos Aires,San Juan
AR,412,AEP,2442,USH,2497,,0,737,Buenos Aires,Ushuaia
AR,412,AEP,2442,VDM,2491,Y,0,E90,Buenos Aires,Viedma
AR,412,AFA,2454,AEP,2442,Y,0,E90,San Rafael,Buenos Aires
AR,412,AFA,2454,LUQ,2467,Y,0,E90,San Rafael,San Luis
AR,412,ASU,2699,AEP,2442,,0,737,Asuncion,Buenos Aires
AR,412,ASU,2699,EZE,3988,,0,737,Asuncion,Buenos Aires
AR,412,BCN,1218,EZE,3988,,0,340,Barcelona,Buenos Aires
AR,412,BHI,2501,AEP,2442,,0,737,Bahia Blanca,Buenos Aires
AR,412,BOG,2709,EZE,3988,,0,340,Bogota,Buenos Aires
AR,412,BRC,2513,AEP,2442,,0,737,San Carlos De Bariloche,Buenos Aires
AR,412,BRC,2513,COR,2443,,0,737,San Carlos De Bariloche,Cordoba
AR,412,BRC,2513,EZE,3988,,0,737,San Carlos De Bariloche,Buenos Aires
AR,412,BRC,2513,MDZ,2452,,0,737,San Carlos De Bariloche,Mendoza
AR,412,BSB,2531,EZE,3988,,0,737,Brasilia,Buenos Aires
AR,412,CCS,2851,EZE,3988,,0,340,Caracas,Buenos Aires
AR,412,CNF,2537,AEP,2442,Y,0,E90,Belo Horizonte,Buenos Aires
AR,412,COR,2443,AEP,2442,,0,737,Cordoba,Buenos Aires
AR,412,COR,2443,BRC,2513,,0,737,Cordoba,San Carlos De Bariloche
AR,412,COR,2443,EZE,3988,,0,737,Cordoba,Buenos Aires
AR,412,COR,2443,JUJ,2477,Y,0,E90,Cordoba,Jujuy
AR,412,COR,2443,MDZ,2452,,0,737,Cordoba,Mendoza
AR,412,COR,2443,SLA,2476,Y,0,E90,Cordoba,Salta
AR,412,CPC,2517,AEP,2442,Y,0,E90,San Martin Des Andes,Buenos Aires
AR,412,CRD,2487,AEP,2442,,0,737,Comodoro Rivadavia,Buenos Aires
AR,412,CRD,2487,NQN,2509,,0,737,Comodoro Rivadavia,Neuquen
AR,412,CTC,2455,AEP,2442,Y,0,E90,Catamarca,Buenos Aires
AR,412,CUN,1852,EZE,3988,,0,340,Cancun,Buenos Aires
AR,412,CWB,2545,AEP,2442,Y,0,E90,Curitiba,Buenos Aires
AR,412,EQS,2488,AEP,2442,Y,0,E90,Esquel,Buenos Aires
AR,412,EZE,3988,ASU,2699,,0,737,Buenos Aires,Asuncion
AR,412,EZE,3988,BCN,1218,,0,340,Buenos Aires,Barcelona
AR,412,EZE,3988,BOG,2709,,0,340,Buenos Aires,Bogota
AR,412,EZE,3988,BRC,2513,,0,737,Buenos Aires,San Carlos De Bariloche
AR,412,EZE,3988,BSB,2531,,0,737,Buenos Aires,Brasilia
AR,412,EZE,3988,CCS,2851,,0,340,Buenos Aires,Caracas
AR,412,EZE,3988,COR,2443,,0,737,Buenos Aires,Cordoba
AR,412,EZE,3988,CUN,1852,,0,340,Buenos Aires,Cancun
AR,412,EZE,3988,FCO,1555,,0,340,Buenos Aires,Rome
AR,412,EZE,3988,FTE,4061,,0,737,Buenos Aires,El Calafate
AR,412,EZE,3988,GIG,2560,,0,737,Buenos Aires,Rio De Janeiro
AR,412,EZE,3988,GRU,2564,Y,0,E90,Buenos Aires,Sao Paulo
AR,412,EZE,3988,IGR,2471,,0,737,Buenos Aires,Iguazu Falls
AR,412,EZE,3988,JFK,3797,,0,330,Buenos Aires,New York
AR,412,EZE,3988,LIM,2789,,0,737,Buenos Aires,Lima
AR,412,EZE,3988,MAD,1229,,0,340,Buenos Aires,Madrid
AR,412,EZE,3988,MDZ,2452,Y,0,E90,Buenos Aires,Mendoza
AR,412,EZE,3988,MIA,3576,,0,340 330,Buenos Aires,Miami
AR,412,EZE,3988,MVD,2816,Y,0,E90,Buenos Aires,Montevideo
AR,412,EZE,3988,REL,2490,,0,737,Buenos Aires,Trelew
AR,412,EZE,3988,ROS,2440,Y,0,E90,Buenos Aires,Rosario
AR,412,EZE,3988,SCL,2650,Y,0,E90,Buenos Aires,Santiago
AR,412,EZE,3988,USH,2497,,0,340,Buenos Aires,Ushuaia
AR,412,EZE,3988,VVI,2771,,0,737,Buenos Aires,Santa Cruz
AR,412,FCO,1555,EZE,3988,,0,340,Rome,Buenos Aires
AR,412,FLN,2555,AEP,2442,,0,737,Florianopolis,Buenos Aires
AR,412,FMA,2470,AEP,2442,Y,0,E90,Formosa,Buenos Aires
AR,412,FTE,4061,AEP,2442,,0,737,El Calafate,Buenos Aires
AR,412,FTE,4061,EZE,3988,,0,737,El Calafate,Buenos Aires
AR,412,FTE,4061,USH,2497,,0,737,El Calafate,Ushuaia
AR,412,GIG,2560,AEP,2442,,0,737,Rio De Janeiro,Buenos Aires
AR,412,GIG,2560,EZE,3988,,0,737,Rio De Janeiro,Buenos Aires
AR,412,GRU,2564,AEP,2442,,0,737,Sao Paulo,Buenos Aires
AR,412,GRU,2564,EZE,3988,Y,0,E90,Sao Paulo,Buenos Aires
AR,412,IGR,2471,AEP,2442,,0,737,Iguazu Falls,Buenos Aires
AR,412,IGR,2471,EZE,3988,,0,737,Iguazu Falls,Buenos Aires
AR,412,IGR,2471,SLA,2476,Y,0,E90,Iguazu Falls,Salta
AR,412,IRJ,2458,AEP,2442,Y,0,E90,La Rioja,Buenos Aires
AR,412,JFK,3797,EZE,3988,,0,330,New York,Buenos Aires
AR,412,JUJ,2477,AEP,2442,,0,737,Jujuy,Buenos Aires
AR,412,JUJ,2477,COR,2443,Y,0,E90,Jujuy,Cordoba
AR,412,LIM,2789,EZE,3988,,0,737,Lima,Buenos Aires
AR,412,LUQ,2467,AEP,2442,Y,0,E90,San Luis,Buenos Aires
AR,412,MAD,1229,EZE,3988,,0,340,Madrid,Buenos Aires
AR,412,MDQ,2508,AEP,2442,,0,737,Mar Del Plata,Buenos Aires
AR,412,MDZ,2452,AEP,2442,,0,737,Mendoza,Buenos Aires
AR,412,MDZ,2452,BRC,2513,,0,737,Mendoza,San Carlos De Bariloche
AR,412,MDZ,2452,COR,2443,,0,737,Mendoza,Cordoba
AR,412,MDZ,2452,EZE,3988,Y,0,E90,Mendoza,Buenos Aires
AR,412,MDZ,2452,NQN,2509,,0,737,Mendoza,Neuquen
AR,412,MDZ,2452,SLA,2476,Y,0,E90,Mendoza,Salta
AR,412,MIA,3576,EZE,3988,,0,330 340,Miami,Buenos Aires
AR,412,MVD,2816,AEP,2442,,0,737,Montevideo,Buenos Aires
AR,412,MVD,2816,EZE,3988,Y,0,E90,Montevideo,Buenos Aires
AR,412,NQN,2509,AEP,2442,,0,737,Neuquen,Buenos Aires
AR,412,NQN,2509,CRD,2487,,0,737,Neuquen,Comodoro Rivadavia
AR,412,NQN,2509,MDZ,2452,,0,737,Neuquen,Mendoza
AR,412,PDP,6777,AEP,2442,Y,0,E90,Punta del Este,Buenos Aires
AR,412,POA,2599,AEP,2442,,0,737,Porto Alegre,Buenos Aires
AR,412,PRA,2439,AEP,2442,Y,0,E90,Parana,Buenos Aires
AR,412,PSS,2474,AEP,2442,,0,737,Posadas,Buenos Aires
AR,412,REL,2490,AEP,2442,,0,737,Trelew,Buenos Aires
AR,412,REL,2490,EZE,3988,,0,737,Trelew,Buenos Aires
AR,412,RES,2469,AEP,2442,,0,737,Resistencia,Buenos Aires
AR,412,RGA,2495,AEP,2442,,0,737,Rio Grande,Buenos Aires
AR,412,RGL,2496,AEP,2442,,0,737,Rio Gallegos,Buenos Aires
AR,412,RHD,8914,AEP,2442,Y,0,E90,Rio Hondo,Buenos Aires
AR,412,ROS,2440,AEP,2442,Y,0,E90,Rosario,Buenos Aires
AR,412,ROS,2440,EZE,3988,Y,0,E90,Rosario,Buenos Aires
AR,412,RSA,2512,AFA,2454,Y,0,E90,Santa Rosa,San Rafael
AR,412,SCL,2650,AEP,2442,,0,737,Santiago,Buenos Aires
AR,412,SCL,2650,EZE,3988,Y,0,E90,Santiago,Buenos Aires
AR,412,SDE,2456,AEP,2442,,0,737,Santiago Del Estero,Buenos Aires
AR,412,SFN,2441,AEP,2442,Y,0,E90,Santa Fe,Buenos Aires
AR,412,SLA,2476,AEP,2442,,0,737,Salta,Buenos Aires
AR,412,SLA,2476,COR,2443,Y,0,E90,Salta,Cordoba
AR,412,SLA,2476,IGR,2471,Y,0,E90,Salta,Iguazu Falls
AR,412,SLA,2476,MDZ,2452,Y,0,E90,Salta,Mendoza
AR,412,TUC,2460,AEP,2442,,0,737,Tucuman,Buenos Aires
AR,412,UAQ,2461,AEP,2442,,0,737,San Juan,Buenos Aires
AR,412,USH,2497,AEP,2442,,0,737,Ushuaia,Buenos Aires
AR,412,USH,2497,EZE,3988,,0,340,Ushuaia,Buenos Aires
AR,412,USH,2497,FTE,4061,,0,737,Ushuaia,El Calafate
AR,412,VDM,2491,REL,2490,Y,0,E90,Viedma,Trelew
AR,412,VVI,2771,EZE,3988,,0,737,Santa Cruz,Buenos Aires
AS,439,ABQ,4019,LAX,3484,Y,0,CR7 CRJ,Albuquerque,Los Angeles
AS,439,ADK,5959,ANC,3774,,0,734 73Q,Adak Island,Anchorage
AS,439,ADQ,3531,ANC,3774,,0,734 73Q,Kodiak,Anchorage
AS,439,AKN,3794,ANC,3774,Y,0,SF3,King Salmon,Anchorage
AS,439,ALW,5719,SEA,3577,Y,0,DH4,Walla Walla,Seattle
AS,439,ANC,3774,ADK,5959,,0,734 73Q,Anchorage,Adak Island
AS,439,ANC,3774,ADQ,3531,,0,734 73Q,Anchorage,Kodiak
AS,439,ANC,3774,AKN,3794,Y,0,SF3,Anchorage,King Salmon
AS,439,ANC,3774,ANI,5967,,0,SF3,Anchorage,Aniak
AS,439,ANC,3774,BET,3599,,0,73Q 734,Anchorage,Bethel
AS,439,ANC,3774,BRW,3571,,0,73Q,Anchorage,Barrow
AS,439,ANC,3774,CDB,3854,Y,0,SF3,Anchorage,Cold Bay
AS,439,ANC,3774,CDV,3610,,0,73Q,Anchorage,Cordova
AS,439,ANC,3774,DLG,3460,Y,0,SF3,Anchorage,Dillingham
AS,439,ANC,3774,ENA,3628,Y,0,BE1 DH8,Anchorage,Kenai
AS,439,ANC,3774,FAI,3832,,0,73H 73Q,Anchorage,Fairbanks
AS,439,ANC,3774,HNL,3728,,0,73H,Anchorage,Honolulu
AS,439,ANC,3774,HOM,3664,Y,0,BE1 DH8,Anchorage,Homer
AS,439,ANC,3774,JNU,3492,,0,734 73Q,Anchorage,Juneau
AS,439,ANC,3774,KSM,6718,Y,0,DH8,Anchorage,St Mary's
AS,439,ANC,3774,LAS,3877,,0,73H,Anchorage,Las Vegas
AS,439,ANC,3774,LAX,3484,,0,73H,Anchorage,Los Angeles
AS,439,ANC,3774,MCG,5965,,0,SF3,Anchorage,Mcgrath
AS,439,ANC,3774,OME,3615,,0,73Q 734,Anchorage,Nome
AS,439,ANC,3774,ORD,3830,,0,73H,Anchorage,Chicago
AS,439,ANC,3774,OTZ,3693,,0,73Q 734,Anchorage,Kotzebue
AS,439,ANC,3774,PDX,3720,,0,73H 73G 734 739,Anchorage,Portland
AS,439,ANC,3774,SCC,3620,,0,73Q,Anchorage,Deadhorse
AS,439,ANC,3774,SDP,6742,Y,0,SF3,Anchorage,Sand Point
AS,439,ANC,3774,SEA,3577,,0,73H 73J 734 73Q 739 73G,Anchorage,Seattle
AS,439,ANC,3774,SNP,3426,Y,0,SF3,Anchorage,St. Paul Island
AS,439,ANC,3774,STG,3428,Y,0,SF3,Anchorage,Point Barrow
AS,439,ANC,3774,UNK,7088,Y,0,SF3 DH8,Anchorage,Unalakleet
AS,439,ANC,3774,VDZ,3865,Y,0,DH8 BE1,Anchorage,Valdez
AS,439,ANI,5967,ANC,3774,,0,SF3,Aniak,Anchorage
AS,439,ANI,5967,MCG,5965,,0,SF3,Aniak,Mcgrath
AS,439,ATL,3682,BHM,3811,Y,0,M88 320,Atlanta,Birmingham
AS,439,ATL,3682,BNA,3690,Y,0,738 319 320 M88 73H 717,Atlanta,Nashville
AS,439,ATL,3682,CHS,3806,Y,0,M88 320 73W 717 319,Atlanta,Charleston
AS,439,ATL,3682,CLT,3876,Y,0,M88 M90 319,Atlanta,Charlotte
AS,439,ATL,3682,GSO,4008,Y,0,M88 CR9 73H 320 738 CR7 319,Atlanta,Greensboro
AS,439,ATL,3682,HSV,4113,Y,0,M88 717 CRJ,Atlanta,Huntsville
AS,439,ATL,3682,JAN,3580,Y,0,717 CR9 M88 CRJ,Atlanta,Jackson
AS,439,ATL,3682,JAX,3712,Y,0,757 739 M90,Atlanta,Jacksonville
AS,439,ATL,3682,LAX,3484,Y,0,757 76W 763 739,Atlanta,Los Angeles
AS,439,ATL,3682,MEM,3473,Y,0,M88 320 319,Atlanta,Memphis
AS,439,ATL,3682,MIA,3576,Y,0,757 320 73H,Atlanta,Miami
AS,439,ATL,3682,MSY,3861,Y,0,757 M88 M90,Atlanta,New Orleans
AS,439,ATL,3682,ORF,3611,Y,0,M90 M88 319,Atlanta,Norfolk
AS,439,ATL,3682,PBI,3722,Y,0,757 M88 M90,Atlanta,West Palm Beach
AS,439,ATL,3682,PDX,3720,,0,73J 73H,Atlanta,Portland
AS,439,ATL,3682,PNS,3564,Y,0,M90 717,Atlanta,Pensacola
AS,439,ATL,3682,RDU,3626,Y,0,M90 M88 739 320 738,Atlanta,Raleigh-durham
AS,439,ATL,3682,RSW,3793,Y,0,757 M88 M90,Atlanta,Fort Myers
AS,439,ATL,3682,SAN,3731,Y,0,739 763,Atlanta,San Diego
AS,439,ATL,3682,SAV,3613,Y,0,M88 717 319,Atlanta,Savannah
AS,439,ATL,3682,SEA,3577,,0,73J,Atlanta,Seattle
AS,439,ATL,3682,SLC,3536,Y,0,763 757,Atlanta,Salt Lake City
AS,439,ATL,3682,TYS,3676,Y,0,717 CR7 CRJ CR9,Atlanta,Knoxville
AS,439,AUS,3673,LAX,3484,Y,0,738 M83,Austin,Los Angeles
AS,439,AUS,3673,SEA,3577,,0,739 73H,Austin,Seattle
AS,439,BDL,3825,LAX,3484,Y,0,738,Windsor Locks,Los Angeles
AS,439,BET,3599,ANC,3774,,0,73Q 734,Bethel,Anchorage
AS,439,BHM,3811,ATL,3682,Y,0,M88 320,Birmingham,Atlanta
AS,439,BIL,4021,PDX,3720,Y,0,DH4,Billings,Portland
AS,439,BIL,4021,SEA,3577,Y,0,DH4,Billings,Seattle
AS,439,BLI,3777,HNL,3728,,0,73H,Bellingham,Honolulu
AS,439,BLI,3777,LAS,3877,,0,73H,Bellingham,Las Vegas
AS,439,BLI,3777,PDX,3720,Y,0,DH4,Bellingham,Portland
AS,439,BLI,3777,SEA,3577,Y,0,DH4,Bellingham,Seattle
AS,439,BNA,3690,ATL,3682,Y,0,M88 738 319 320 717,Nashville,Atlanta
AS,439,BNA,3690,LAX,3484,Y,0,738,Nashville,Los Angeles
AS,439,BOI,3495,LWS,3945,Y,0,DH4,Boise,Lewiston
AS,439,BOI,3495,PDX,3720,Y,0,DH4 CR7,Boise,Portland
AS,439,BOI,3495,SAN,3731,Y,0,CR7,Boise,San Diego
AS,439,BOI,3495,SEA,3577,Y,0,DH4,Boise,Seattle
AS,439,BOI,3495,SJC,3748,Y,0,DH4,Boise,San Jose
AS,439,BOI,3495,SMF,3817,Y,0,DH4,Boise,Sacramento
AS,439,BOS,3448,ISP,3857,,0,SF3,Boston,Islip
AS,439,BOS,3448,LAX,3484,Y,0,738 757,Boston,Los Angeles
AS,439,BOS,3448,PBG,3771,Y,0,SF3,Boston,Plattsburgh
AS,439,BOS,3448,PDX,3720,,0,73H,Boston,Portland
AS,439,BOS,3448,PQI,3528,,0,SF3,Boston,Presque Isle
AS,439,BOS,3448,SAN,3731,,0,73H,Boston,San Diego
AS,439,BOS,3448,SEA,3577,,0,73J 73H,Boston,Seattle
AS,439,BRW,3571,ANC,3774,,0,73Q,Barrow,Anchorage
AS,439,BRW,3571,FAI,3832,,0,73H 73Q,Barrow,Fairbanks
AS,439,BRW,3571,SCC,3620,,0,73Q,Barrow,Deadhorse
AS,439,BUR,3644,PDX,3720,Y,0,CR7,Burbank,Portland
AS,439,BUR,3644,SEA,3577,,0,73H 73G,Burbank,Seattle
AS,439,BZN,4020,SEA,3577,Y,0,DH4,Bozeman,Seattle
AS,439,CDB,3854,ANC,3774,Y,0,SF3,Cold Bay,Anchorage
AS,439,CDV,3610,ANC,3774,,0,73Q,Cordova,Anchorage
AS,439,CDV,3610,YAK,6803,,0,73Q,Cordova,Yakutat
AS,439,CHS,3806,ATL,3682,Y,0,M88 73W 717 319,Charleston,Atlanta
AS,439,CLT,3876,ATL,3682,Y,0,M90 M88,Charlotte,Atlanta
AS,439,CMH,3759,LAX,3484,Y,0,738,Columbus,Los Angeles
AS,439,COS,3819,SEA,3577,,0,CR7,Colorado Springs,Seattle
AS,439,DCA,3520,LAX,3484,,0,73H,Washington,Los Angeles
AS,439,DCA,3520,PDX,3720,,0,73H,Washington,Portland
AS,439,DCA,3520,SEA,3577,,0,73H,Washington,Seattle
AS,439,DEN,3751,LAX,3484,Y,0,CR7,Denver,Los Angeles
AS,439,DEN,3751,SEA,3577,,0,739 73G 73H,Denver,Seattle
AS,439,DFW,3670,LAX,3484,Y,0,738 763 757 M83,Dallas-Fort Worth,Los Angeles
AS,439,DFW,3670,PDX,3720,,0,73J,Dallas-Fort Worth,Portland
AS,439,DFW,3670,SAN,3731,Y,0,738 M80 M83 757,Dallas-Fort Worth,San Diego
AS,439,DFW,3670,SEA,3577,,0,73J 739,Dallas-Fort Worth,Seattle
AS,439,DFW,3670,SFO,3469,Y,0,738 757 763,Dallas-Fort Worth,San Francisco
AS,439,DFW,3670,SNA,3867,Y,0,738,Dallas-Fort Worth,Santa Ana
AS,439,DLG,3460,ANC,3774,Y,0,SF3,Dillingham,Anchorage
AS,439,DTW,3645,PDX,3720,Y,0,739,Detroit,Portland
AS,439,DTW,3645,SAN,3731,Y,0,753 739 757,Detroit,San Diego
AS,439,EAT,6916,SEA,3577,Y,0,DH4,Wenatchee,Seattle
AS,439,ELP,3559,LAX,3484,Y,0,CRJ,El Paso,Los Angeles
AS,439,ENA,3628,ANC,3774,Y,0,BE1 DH8,Kenai,Anchorage
AS,439,EUG,4099,PDX,3720,Y,0,DH4,Eugene,Portland
AS,439,EUG,4099,SEA,3577,Y,0,DH4,Eugene,Seattle
AS,439,EWR,3494,SEA,3577,,0,73J,Newark,Seattle
AS,439,FAI,3832,ANC,3774,,0,73H 73Q,Fairbanks,Anchorage
AS,439,FAI,3832,SCC,3620,,0,73H 73Q,Fairbanks,Deadhorse
AS,439,FAI,3832,SEA,3577,,0,73J 73H 73G 739,Fairbanks,Seattle
AS,439,FAT,3687,LAX,3484,Y,0,CRJ,Fresno,Los Angeles
AS,439,FAT,3687,PDX,3720,Y,0,DH4,Fresno,Portland
AS,439,FAT,3687,SAN,3731,Y,0,DH4,Fresno,San Diego
AS,439,FAT,3687,SEA,3577,,0,CR7,Fresno,Seattle
AS,439,FCA,4127,SEA,3577,Y,0,DH4,Kalispell,Seattle
AS,439,FLL,3533,SEA,3577,,0,73H,Fort Lauderdale,Seattle
AS,439,GDL,1804,LAX,3484,,0,73H,Guadalajara,Los Angeles
AS,439,GDL,1804,SJC,3748,,0,73H,Guadalajara,San Jose
AS,439,GEG,3467,PDX,3720,Y,0,DH4,Spokane,Portland
AS,439,GEG,3467,SEA,3577,,0,734,Spokane,Seattle
AS,439,GSO,4008,ATL,3682,Y,0,M88 73H CR9 CR7 320 738 319,Greensboro,Atlanta
AS,439,GTF,3880,HLN,3504,Y,0,DH4,Great Falls,Helena
AS,439,GTF,3880,SEA,3577,Y,0,DH4,Great Falls,Seattle
AS,439,HLN,3504,GTF,3880,Y,0,DH4,Helena,Great Falls
AS,439,HLN,3504,SEA,3577,Y,0,DH4,Helena,Seattle
AS,439,HNL,3728,ANC,3774,,0,73H,Honolulu,Anchorage
AS,439,HNL,3728,BLI,3777,,0,73H,Honolulu,Bellingham
AS,439,HNL,3728,LAX,3484,Y,0,757,Honolulu,Los Angeles
AS,439,HNL,3728,OAK,3453,,0,73H,Honolulu,Oakland
AS,439,HNL,3728,PDX,3720,,0,73H,Honolulu,Portland
AS,439,HNL,3728,SAN,3731,,0,73H,Honolulu,San Diego
AS,439,HNL,3728,SEA,3577,,0,73H,Honolulu,Seattle
AS,439,HNL,3728,SJC,3748,,0,73H,Honolulu,San Jose
AS,439,HOM,3664,ANC,3774,Y,0,BE1 DH8,Homer,Anchorage
